TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
49.91,50.1,40.19,40.1,65.55,65.4,74.56,74.4,72.32,65.36,48.99,50.08,100.7,25.02,77.75,-2.114,87.51,79.18,9.864,1.534,62.69,4.908,0.7164,268.2,216.1,4.8,5.4,35.1,30.6,79.8,86.4,9.3,37.8,2.5,101.9,22.1,56.8,73,70,16.48,4.657,7.424,20,0,111.1,109.2,134.5,103.1,9.0,10.2,60.0,0.0,100,100.0,57.0,56,75.02,58.64,62.91,57.1,53.77,140.6,71.0,-4.932,Normal
49.67,49.8,40.48,40.2,78.57,78.6,87.21,87.0,85.01,67.61,48.95,49.84,96.78,24.62,194.9,-122.8,82.16,75.72,7.967,1.524,71.82,4.022,0.8742,268.9,214.6,3.3,3.2,37.1,32.4,90.2,104.7,7.0,38.5,1.6,113.3,22.9,71.8,85,81,20.41,5.998,6.406,20,0,111.6,108.6,136.0,103.0,8.4,9.6,60.0,0.0,100,36.0,49.0,56,34.0,55.93,73.8,55.42,52.82,33.08,73.62,164.5,Normal
56.91,57.1,50.47,50.4,75.54,75.4,81.68,81.3,79.44,66.96,55.91,57.04,67.89,24.75,138.1,-94.91,58.07,48.99,10.24,1.167,50.82,4.018,0.8751,265.4,216.3,8.4,3.6,42.0,37.1,84.9,95.3,6.5,48.0,5.9,118.8,33.9,58.6,58,56,16.27,6.815,8.86,20,0,114.9,111.1,139.0,101.4,5.9,6.7,80.0,0.0,100,32.0,47.0,56,39.0,55.36,68.72,64.63,60.85,44.46,64.95,171.2,Normal
57.08,57.4,50.8,50.8,85.29,85.1,91.22,91.2,89.52,69.78,56.73,57.29,66.08,19.0,219.7,-172.6,56.0,52.86,5.022,1.885,57.9,3.4,1.034,267.2,214.0,7.7,3.3,43.1,38.2,94.5,113.2,6.3,48.7,5.8,128.7,34.2,74.4,67,64,22.44,9.656,8.015,20,0,118.3,113.3,141.9,102.9,6.3,6.6,59.83,0.0,100,25.0,49.0,56,23.0,56.3,80.72,60.13,58.68,18.67,83.08,202.9,Normal
53.47,53.8,50.27,50.4,84.92,84.5,88.19,87.8,86.94,61.43,53.41,53.77,36.68,14.07,285.8,-263.2,28.59,28.01,3.195,2.612,42.09,2.388,1.472,268.9,213.9,6.8,2.1,43.5,38.7,89.9,104.2,3.9,49.5,6.0,142.0,52.4,65.4,49,47,13.64,10.57,9.926,20,0,119.2,113.6,140.4,100.9,3.3,3.5,40.0,0.0,100,5.0,49.0,56,17.0,56.3,79.24,55.01,54.38,14.72,76.67,242.6,Normal
50.98,51.1,44.29,44.1,64.53,64.4,70.95,70.4,69.49,63.11,50.95,51.15,71.95,16.35,71.47,-15.87,60.32,60.1,1.756,1.536,46.14,4.597,0.7649,268.7,216.4,6.6,3.7,37.7,33.0,74.1,77.5,6.4,42.2,4.5,104.9,30.2,45.1,53,51,5.244,2.073,9.433,20,0,110.5,108.0,132.5,98.7,6.0,6.8,28.38,0.0,100,65.0,51.0,56,48.0,54.95,62.33,51.57,51.51,53.16,42.14,42.75,Normal
53.11,53.2,50.39,50.3,74.97,75.0,77.79,77.8,76.54,58.73,52.92,53.24,31.16,13.86,196.5,-179.2,24.56,22.86,2.871,1.17,35.14,2.457,1.431,264.9,217.0,6.2,1.7,44.1,39.3,79.5,85.9,3.6,50.0,5.9,143.2,63.7,46.6,40,39,11.95,10.91,11.04,20,0,118.1,112.9,134.5,94.4,2.9,2.9,45.0,0.0,100,10.0,47.0,56,24.98,55.65,70.36,54.85,54.09,22.61,68.9,234.0,Normal
50.73,50.8,44.7,44.8,75.01,75.0,80.74,80.7,78.67,61.8,49.81,50.94,63.8,23.1,187.8,-147.1,54.44,46.09,10.25,1.907,50.31,3.805,0.9241,267.2,216.6,5.6,3.6,39.2,34.3,84.3,94.3,5.7,42.9,4.0,116.4,32.6,59.6,57,55,17.42,7.766,8.971,20,0,112.9,109.2,136.0,101.0,5.8,6.0,80.0,0.0,100,25.0,48.0,56,41.0,55.36,68.56,57.84,54.5,42.01,73.81,201.6,Normal
54.99,55.0,45.72,45.4,84.92,84.7,93.84,93.7,91.44,73.02,54.51,55.08,99.51,26.78,205.4,-132.7,82.87,78.63,5.036,0.7911,80.68,3.612,0.9735,267.6,214.6,6.0,5.3,39.4,34.5,99.0,122.1,8.4,42.9,3.4,122.5,24.0,87.0,97,93,22.2,6.344,5.363,20,0,115.6,111.3,140.4,105.4,8.9,9.6,50.0,0.0,100,35.0,49.0,56,27.7,55.69,79.78,58.74,57.0,26.69,69.57,165.2,Normal
51.71,51.9,45.64,45.8,85.33,85.1,91.26,91.0,89.15,64.13,51.03,51.92,66.17,23.59,278.9,-236.3,54.78,48.66,8.033,1.906,59.21,3.253,1.081,267.6,216.4,5.5,3.3,40.1,35.1,94.3,112.7,6.3,43.9,3.8,127.1,33.1,78.1,69,66,19.17,8.24,7.814,20,0,116.0,111.6,141.4,103.1,5.9,6.3,60.0,0.0,100,20.0,49.0,56,26.0,55.69,78.92,57.88,54.95,24.37,65.92,220.9,Normal
55.97,56.0,49.86,50.0,65.31,65.1,70.91,70.6,69.49,65.2,55.7,56.06,62.77,15.89,48.08,-1.201,54.76,52.34,3.21,0.7922,42.48,4.533,0.7757,268.6,214.9,8.0,3.5,41.8,37.1,74.1,77.5,5.7,47.8,5.8,110.1,36.0,40.6,49,47,14.33,6.491,9.926,20,0,111.8,109.0,133.5,95.6,5.5,6.0,50.0,0.0,100,80.0,56.0,56,48.0,55.16,62.33,58.33,57.29,53.13,73.97,-23.82,Normal
53.76,53.8,50.47,50.4,62.36,62.3,65.47,65.3,64.46,59.3,53.61,53.85,34.94,11.35,57.92,-34.33,29.58,28.25,2.118,0.7958,32.29,3.221,1.092,269.6,215.7,7.5,2.4,42.8,37.9,67.7,68.0,3.1,49.6,6.7,126.3,58.3,29.1,37,36,13.43,10.93,11.53,20,0,113.8,110.1,129.5,90.3,3.0,3.5,30.0,0.0,100,40.0,47.0,56,52.0,55.07,59.55,54.89,54.42,60.86,50.84,138.1,Normal
43.24,43.2,40.03,39.9,69.32,69.2,72.67,72.5,71.54,51.89,43.13,43.45,37.74,12.74,221.0,-196.0,28.57,27.63,2.829,1.883,36.59,2.745,1.281,270.0,213.7,2.5,2.2,37.4,32.7,74.7,78.4,3.8,39.9,2.7,124.0,49.6,46.4,42,40,4.343,3.272,10.89,20,0,112.7,109.4,132.0,98.2,3.3,3.3,30.0,0.0,100,15.0,48.0,56,32.54,56.55,65.49,44.57,44.18,34.22,67.89,236.2,Normal
53.52,53.4,50.06,50.0,62.52,62.3,65.84,65.6,64.66,59.34,53.37,53.64,37.37,13.23,59.97,-35.83,31.07,29.75,2.489,1.165,32.8,3.331,1.055,270.6,215.9,6.9,1.8,42.9,38.0,67.4,67.5,3.5,49.3,6.4,123.7,56.3,29.6,38,37,10.67,8.121,11.36,20,0,112.9,109.6,129.0,90.2,3.3,3.6,30.0,0.0,100,40.0,47.0,56,52.0,54.95,58.98,54.6,54.22,78.92,59.73,136.3,Normal
51.59,51.6,41.22,40.7,69.44,69.2,79.31,79.1,77.07,69.21,51.2,51.68,110.0,24.96,87.62,-2.567,92.55,89.04,4.294,0.7898,71.86,4.528,0.7764,267.6,214.1,4.7,6.4,35.8,31.3,85.2,96.3,9.5,38.5,2.7,106.5,21.1,65.0,84,80,10.48,2.709,6.496,20,0,113.8,110.5,135.0,102.9,9.9,11.1,60.0,30.0,100,85.0,57.0,56,50.31,56.26,66.59,54.6,53.11,57.98,69.09,-4.365,Normal
46.96,47.0,40.85,40.7,80.13,80.0,86.15,86.0,84.4,61.47,46.73,47.18,67.49,19.6,257.2,-209.3,54.9,52.85,3.954,1.898,57.06,3.383,1.039,269.2,215.5,2.9,3.9,37.6,32.9,89.9,104.2,6.2,39.8,2.2,119.5,29.8,71.0,66,63,12.8,5.396,8.116,20,0,112.2,108.4,137.0,103.5,6.0,6.5,40.0,0.0,100,23.0,49.0,56,25.0,56.26,75.52,49.03,48.28,24.42,94.9,213.9,Normal
47.05,47.0,40.23,40.1,64.94,64.8,71.41,71.1,69.94,60.57,46.78,47.26,72.71,16.42,105.4,-49.08,60.75,58.34,4.294,1.885,48.21,4.431,0.7935,269.8,214.1,3.9,4.2,36.2,31.6,75.3,79.4,6.4,38.7,2.7,103.1,27.8,48.0,54,52,6.164,2.411,9.315,20,0,107.7,105.9,132.5,98.4,6.3,6.9,52.51,0.0,100,50.0,48.0,56,60.0,59.09,63.03,49.98,48.73,99.94,82.7,120.4,Normal
50.16,50.3,40.85,40.5,79.27,79.2,88.11,88.2,85.75,68.15,49.4,50.33,98.48,26.3,196.0,-123.9,83.73,76.88,8.381,1.533,74.65,3.944,0.8915,267.3,215.9,3.3,2.8,37.1,32.5,91.2,106.7,7.2,38.9,1.5,114.2,23.0,74.0,88,84,22.8,6.585,6.14,20,0,111.1,108.4,137.0,103.6,9.0,9.8,60.0,0.0,100,36.0,49.0,56,34.0,55.98,74.29,56.44,53.56,34.46,69.75,162.5,Normal
52.0,52.0,45.8,45.6,85.37,85.3,91.39,91.0,89.23,64.26,51.16,52.13,67.26,24.1,279.1,-236.0,55.68,48.1,8.739,1.163,59.65,3.282,1.071,268.3,215.6,5.3,3.1,40.3,35.3,94.3,112.7,6.1,44.1,3.8,127.1,32.8,77.4,70,67,18.95,8.013,7.715,20,0,116.4,111.8,140.4,104.3,5.8,6.4,60.0,0.0,100,20.0,49.0,56,30.0,55.69,78.42,58.0,55.16,25.44,73.77,222.0,Normal
46.92,47.0,40.07,39.9,64.86,64.8,71.41,71.1,69.9,60.53,46.65,47.13,72.8,16.69,104.2,-48.07,61.5,59.08,4.32,1.897,48.14,4.492,0.7828,266.8,215.4,3.7,3.9,36.2,31.6,75.0,78.9,6.7,38.7,2.7,103.1,27.5,47.3,55,53,8.422,3.291,9.199,20,0,108.0,105.9,131.5,99.3,6.3,7.1,49.05,0.0,100,50.0,48.0,56,60.0,59.05,62.99,49.4,48.4,101.6,103.6,115.5,Normal
49.95,50.3,40.23,40.1,65.63,65.6,74.64,74.6,72.44,65.44,49.03,50.21,100.4,24.5,78.03,-2.109,87.22,78.92,10.57,2.264,63.39,4.838,0.7267,267.6,215.4,5.0,5.7,35.1,30.6,80.1,86.9,8.9,37.7,2.6,101.9,21.8,56.3,73,70,16.97,4.806,7.424,20,0,110.9,109.0,133.0,101.4,8.8,10.2,60.0,0.0,100,100.0,57.0,56,80.56,58.68,62.95,57.63,53.97,137.7,69.25,-3.049,Normal
62.07,61.6,52.07,51.6,85.62,85.3,94.99,94.8,92.18,77.73,61.27,62.08,104.4,31.32,161.0,-87.85,89.64,82.45,7.247,0.05933,81.65,3.86,0.9109,267.3,215.0,8.2,4.2,43.2,38.3,99.0,122.1,8.0,48.3,5.2,124.2,25.5,83.3,98,94,29.66,8.078,5.278,20,0,110.5,102.7,143.4,104.4,9.4,10.2,60.0,0.0,100,46.0,49.0,56,32.0,56.14,78.26,67.01,64.62,33.98,72.7,130.4,Normal
48.85,48.8,45.31,45.1,85.25,84.9,88.93,88.5,87.59,58.12,48.74,48.98,41.23,14.97,330.0,-303.7,31.74,30.79,2.116,1.162,45.33,2.462,1.428,268.7,215.4,4.1,2.5,41.3,36.3,90.7,105.7,4.6,44.8,3.6,139.7,48.7,69.9,52,50,11.96,8.251,9.553,20,0,119.2,113.6,138.5,101.6,3.6,3.5,30.0,0.0,100,5.0,49.0,56,20.0,55.93,80.64,50.1,49.71,14.55,50.79,243.6,Normal
51.67,51.1,44.45,43.9,87.62,87.2,94.78,94.3,91.81,65.24,50.87,51.72,79.49,33.02,294.8,-248.4,64.77,57.58,7.624,0.4268,66.05,3.448,1.02,266.3,215.3,3.7,3.2,40.1,35.1,97.5,119.1,6.1,42.7,2.6,125.5,27.7,85.1,78,75,14.3,5.118,6.952,20,0,115.7,111.3,140.4,104.5,7.1,7.3,70.0,0.0,100,20.0,49.0,56,41.0,55.65,77.16,57.96,54.95,36.84,60.85,214.3,Normal
49.83,50.0,40.19,40.1,79.96,80.0,89.09,88.9,86.65,68.43,49.03,50.0,101.1,27.04,201.7,-127.6,86.36,79.17,8.717,1.527,77.94,3.896,0.9024,265.7,215.1,3.4,5.1,36.5,31.9,94.0,112.2,9.2,37.7,1.2,115.3,21.6,79.6,93,89,26.28,7.398,5.704,20,0,111.8,108.4,136.0,103.3,9.0,10.1,60.0,0.0,100,36.0,49.0,56,37.0,56.02,74.37,55.79,53.07,35.36,76.91,161.4,Normal
51.43,51.6,40.48,40.4,69.69,69.5,79.88,79.7,77.64,69.58,50.79,51.64,113.4,24.91,89.72,-1.194,97.84,92.13,7.596,1.889,74.53,4.615,0.7618,267.1,214.5,5.4,6.1,35.1,30.6,85.7,97.3,9.3,37.7,2.6,106.1,20.4,66.7,88,84,19.69,4.937,6.14,20,0,110.5,107.7,134.0,102.6,10.2,11.1,60.0,30.0,100,85.0,57.0,56,51.49,55.89,66.67,57.47,54.54,55.46,62.33,-7.174,Normal
56.01,56.1,49.94,50.0,65.31,65.0,70.95,70.6,69.49,65.16,55.7,56.1,63.08,16.31,48.42,-1.656,54.86,52.05,3.607,0.799,42.46,4.543,0.7739,268.0,216.7,8.0,3.8,41.8,36.9,74.4,78.0,5.5,47.8,6.0,110.3,35.7,40.4,49,47,13.57,6.118,9.926,20,0,112.4,109.6,134.5,96.6,5.6,6.3,50.0,0.0,100,80.0,56.0,56,48.0,55.07,62.21,58.49,57.45,54.85,83.14,-20.08,Normal
56.01,56.0,49.94,50.0,65.31,65.1,70.91,70.8,69.54,65.2,55.7,56.1,62.73,15.42,48.51,-1.201,54.2,51.43,3.564,0.7894,42.51,4.483,0.7843,268.5,214.2,8.0,3.6,42.0,37.1,74.4,78.0,5.8,47.8,6.2,110.3,35.9,41.3,49,47,12.54,5.684,9.926,20,0,112.2,109.2,132.0,94.4,5.7,6.0,50.0,0.0,100,80.0,56.0,56,48.0,55.16,62.46,58.41,57.37,50.7,82.14,-16.16,Normal
48.19,48.2,44.94,44.8,64.69,64.5,67.97,67.8,66.87,55.25,48.09,48.4,36.91,12.31,131.1,-106.5,29.06,28.11,2.84,1.89,33.77,3.025,1.162,270.6,214.6,4.8,2.5,40.0,35.0,70.3,71.5,4.1,44.6,4.5,123.0,52.7,36.4,39,38,6.168,4.753,11.2,20,0,111.3,108.2,131.0,93.2,3.3,3.4,35.0,0.0,100,23.0,47.0,56,48.0,55.2,61.06,49.48,49.1,50.36,68.15,212.6,Normal
49.09,48.2,40.28,39.9,66.9,67.2,75.3,75.2,72.89,63.68,48.33,49.06,93.29,26.7,102.4,-35.78,78.86,72.05,6.502,-0.3071,57.57,4.817,0.73,266.8,214.6,4.8,4.7,35.1,30.6,80.4,87.4,8.7,38.0,2.9,102.5,22.1,56.6,66,63,6.849,2.088,8.116,20,0,108.6,106.7,134.0,102.7,7.9,8.3,40.78,0.0,100,50.0,48.0,56,78.0,59.0,63.19,52.19,51.64,153.0,156.0,79.01,Normal
53.06,52.2,44.94,44.1,67.44,66.7,75.46,74.4,72.73,65.73,52.71,52.99,89.73,30.53,78.26,-19.06,72.31,69.17,2.462,-0.6703,54.49,4.666,0.7535,268.4,213.7,5.6,4.5,38.3,33.5,78.9,84.9,6.7,42.2,3.7,106.3,27.6,51.9,63,60,-6.758,-2.142,8.428,20,0,111.1,108.8,134.5,100.3,7.7,8.1,22.93,0.0,100,65.0,51.0,56,66.0,54.95,60.9,53.66,53.77,123.2,59.09,31.15,Normal
43.89,43.8,39.99,39.8,65.63,65.4,69.64,69.0,68.23,53.08,43.75,44.02,45.21,16.0,170.7,-141.5,35.02,33.7,2.482,1.161,37.6,3.275,1.074,270.5,215.3,3.3,2.9,36.5,31.9,71.9,74.0,3.7,39.4,2.9,114.7,43.3,42.3,43,41,1.775,1.117,10.74,20,0,108.0,106.1,129.5,97.1,3.7,4.0,25.0,0.0,100,22.0,47.0,56,67.0,59.25,62.13,45.35,44.96,133.4,59.56,217.1,Normal
46.31,46.4,39.99,39.9,80.17,80.0,86.31,86.0,84.56,61.19,46.12,46.48,68.83,19.58,262.0,-212.8,56.46,54.78,3.203,1.522,57.05,3.479,1.011,269.0,214.4,2.5,3.4,37.4,32.7,89.4,103.2,6.8,39.1,1.9,118.5,28.9,70.5,66,63,13.56,5.605,8.116,20,0,112.2,108.2,136.5,103.0,6.0,6.5,50.0,0.0,100,23.0,49.0,56,25.0,56.3,75.56,48.3,47.58,24.41,76.86,212.8,Normal
56.22,56.5,45.52,45.3,75.13,75.0,85.24,84.9,82.84,73.47,55.5,56.35,112.6,26.74,104.3,-18.51,96.09,89.62,7.631,1.163,77.21,4.376,0.8035,267.1,215.5,7.0,6.1,38.3,33.5,91.0,106.2,9.3,41.9,3.7,112.2,21.2,72.7,92,88,19.32,4.883,5.791,20,0,115.7,112.2,136.0,104.3,9.9,11.1,70.0,30.0,100,70.0,53.0,56,43.0,55.65,70.89,62.05,59.25,42.1,65.36,37.66,Normal
63.75,63.4,58.54,57.1,69.28,71.1,73.62,77.1,72.2,68.27,62.99,63.8,48.9,16.0,44.26,-11.36,46.93,40.08,7.279,0.4281,47.16,3.499,1.005,270.5,216.0,7.2,1.5,49.7,45.1,78.6,84.4,7.8,57.1,7.2,116.9,38.3,38.5,54,52,40.22,23.4,9.315,20,0,105.7,88.0,139.4,93.5,6.0,6.6,60.0,90.0,100,56.95,50.59,56,20.0,57.0,67.16,72.78,67.48,37.77,32.97,25.58,Normal
49.75,49.5,44.66,44.4,65.22,65.1,69.97,69.5,68.63,59.63,49.64,49.84,53.44,15.06,101.3,-62.96,45.32,44.38,1.733,0.7875,37.57,4.241,0.829,270.1,213.6,4.0,2.4,40.6,35.6,71.9,74.0,3.4,43.2,2.8,109.8,38.6,37.7,43,41,9.032,4.807,10.74,20,0,109.2,106.7,131.5,94.9,4.5,4.9,0.0,0.0,100,33.45,47.17,56,51.0,55.2,61.51,50.14,50.24,57.19,41.6,151.9,Normal
61.13,61.4,50.1,50.0,75.58,75.6,85.94,85.6,82.84,75.44,59.51,61.3,113.3,33.89,81.01,-1.621,99.55,84.92,16.17,1.538,76.02,4.604,0.7636,262.5,216.6,9.2,6.1,40.8,35.9,91.7,107.7,10.2,46.1,5.3,114.2,22.8,71.8,90,86,27.76,6.969,5.964,20,0,116.4,112.7,139.9,103.5,10.2,11.4,70.0,100.0,100,100.0,57.0,56,53.48,55.4,68.84,72.95,66.87,60.5,63.86,-12.65,Normal
47.78,47.8,44.86,44.6,75.09,75.0,78.12,77.9,77.03,55.37,47.72,47.95,34.08,12.29,243.7,-221.9,26.22,25.63,2.114,1.529,36.84,2.502,1.405,270.1,215.3,4.0,2.2,40.8,35.9,80.1,86.9,3.6,44.6,3.8,135.9,55.5,50.0,43,41,9.195,7.673,10.74,20,0,116.4,112.0,134.0,96.9,2.9,3.0,20.0,0.0,100,10.0,48.0,56,23.0,55.65,70.93,48.21,48.2,19.3,50.74,241.7,Normal
65.35,65.8,65.37,65.3,65.31,65.0,65.35,65.3,65.28,65.24,65.41,65.6,0.4415,0.7731,0.4197,-0.7513,0.2348,0.2822,1.746,2.263,1.682e-45,0.8257,1.682e-45,271.7,215.3,0.3,0.0,65.1,64.4,64.9,64.1,0.0,82.2,17.1,70.9,5.7,0.0,0,0,0.0,0.0,23.27,6,0,104.5,85.4,60.1,0.0,0.2,0.4,0.0,0.0,100,100.0,57.0,56,30.0,62.49,64.71,65.78,65.72,8.347,41.9,264.9,Normal
50.08,50.3,40.28,40.1,65.76,65.6,74.89,74.7,72.65,65.65,49.15,50.33,102.3,25.07,78.39,-1.202,87.95,79.65,10.57,2.264,63.84,4.843,0.7259,268.8,215.4,5.0,5.7,35.1,30.6,80.7,87.4,9.3,37.8,2.7,101.9,21.2,56.8,74,71,13.53,3.763,7.328,20,0,110.5,108.6,134.0,103.4,9.1,10.2,60.0,0.0,100,100.0,57.0,56,81.43,58.84,63.03,57.67,54.05,143.7,70.03,-4.321,Normal
49.99,50.1,40.81,40.5,76.57,77.3,84.79,85.6,83.29,67.94,49.52,50.21,91.74,16.74,171.2,-96.15,82.51,78.25,6.162,1.899,70.47,4.116,0.8541,267.6,215.6,3.4,3.8,37.1,32.4,89.6,103.7,8.3,38.9,1.8,110.5,20.7,71.5,82,79,38.02,11.79,6.586,20,0,111.8,109.4,135.5,102.6,8.3,9.6,60.0,0.0,100,40.34,49.0,56,24.92,55.77,75.11,53.74,52.13,20.78,91.6,145.3,Normal
48.77,48.8,45.19,45.1,85.08,83.5,88.81,88.2,87.47,58.07,48.66,48.94,41.6,14.94,328.3,-301.7,31.94,31.0,2.47,1.522,48.45,2.318,1.517,268.1,214.3,4.7,1.7,40.4,35.4,89.9,104.2,4.2,44.8,4.4,139.7,49.5,68.6,53,51,14.51,9.918,9.433,20,0,119.9,114.2,139.0,102.3,4.5,3.9,0.0,0.0,100,21.38,49.0,56,20.0,56.14,80.35,49.77,49.59,14.81,59.28,242.8,Normal
46.88,46.8,40.03,39.9,64.94,64.7,71.45,70.9,69.94,60.53,46.61,47.09,72.41,16.7,104.7,-49.03,61.45,59.03,4.317,1.896,48.18,4.484,0.7841,267.0,215.2,3.7,4.4,36.2,31.6,75.3,79.4,6.6,38.7,2.5,103.1,27.5,47.8,54,52,9.634,3.784,9.315,20,0,108.0,105.9,133.0,100.6,6.2,6.9,47.82,0.0,100,50.0,48.0,56,60.0,59.05,63.03,49.28,48.32,100.6,103.6,116.5,Normal
43.73,43.6,40.23,40.1,80.09,79.9,83.81,83.5,82.52,54.06,43.75,43.94,41.96,14.61,320.6,-293.2,31.56,31.71,1.758,1.908,43.25,2.566,1.37,270.4,216.7,2.1,1.7,38.0,33.2,85.2,95.8,3.8,40.1,2.1,131.2,45.7,62.6,50,48,6.673,4.523,9.8,20,0,115.1,110.9,135.0,100.5,3.5,3.5,20.0,0.0,100,8.0,49.0,56,21.0,56.51,75.6,44.2,44.27,18.36,42.2,243.7,Normal
50.85,51.1,44.21,44.1,64.45,64.2,70.75,70.3,69.37,62.99,50.79,51.02,70.72,15.47,71.62,-16.36,59.79,59.2,2.12,1.533,46.12,4.558,0.7714,269.3,215.9,6.4,4.1,37.7,33.0,74.4,78.0,5.8,42.0,4.3,104.9,31.0,45.1,52,50,7.696,3.095,9.553,20,0,110.1,107.7,132.5,98.5,5.9,7.0,31.03,0.0,100,65.0,51.0,56,48.0,55.03,62.29,51.98,51.64,51.13,50.88,46.67,Normal
46.23,46.3,39.91,39.8,80.17,80.0,86.35,85.8,84.6,60.98,45.96,46.4,69.26,19.58,264.7,-215.0,56.69,54.27,3.95,1.528,57.48,3.468,1.014,268.9,215.3,2.7,3.8,37.1,32.4,89.6,103.7,7.1,38.9,1.5,118.5,28.4,70.7,67,64,13.29,5.459,8.015,20,0,112.0,108.4,136.0,102.8,5.8,6.5,50.0,0.0,100,23.0,49.0,56,25.0,56.14,75.48,48.71,47.79,24.3,94.81,213.8,Normal
53.64,53.8,50.31,50.3,85.21,85.1,88.52,88.3,87.22,61.35,53.45,53.81,37.22,14.56,290.5,-267.8,29.92,28.23,3.22,1.53,42.58,2.47,1.423,269.5,215.5,6.5,2.2,43.8,39.0,90.5,105.2,4.4,49.8,6.0,145.8,54.9,65.7,49,47,16.92,12.93,9.926,20,0,123.0,116.9,140.4,100.3,3.2,3.5,40.0,0.0,100,5.0,49.0,56,20.0,56.47,80.55,55.09,54.5,14.5,77.28,243.3,Normal
44.88,43.8,39.58,39.2,71.37,72.3,76.4,76.8,74.53,56.85,44.44,44.72,56.27,20.9,197.7,-162.3,47.45,43.56,2.478,-1.408,39.7,4.202,0.8367,268.2,215.0,1.4,0.1,38.0,33.2,76.9,81.9,4.8,38.9,1.2,109.2,31.1,49.2,40,39,8.695,4.395,11.04,20,0,108.6,106.5,132.5,98.5,4.3,4.4,30.0,0.0,100,15.0,48.0,56,52.9,56.06,66.14,46.66,46.15,49.74,59.46,209.1,Normal
53.31,53.3,49.94,50.1,85.21,84.8,88.52,88.0,87.18,61.06,53.12,53.44,37.25,15.03,293.5,-271.3,30.24,28.55,2.847,1.161,40.43,2.63,1.337,269.7,215.2,6.5,1.9,43.5,38.7,89.9,104.2,3.8,49.5,5.9,144.3,54.1,64.4,47,45,15.78,12.05,10.19,20,0,120.4,114.2,139.4,99.4,3.3,3.2,40.0,0.0,100,5.0,49.0,56,17.0,56.38,80.14,54.81,54.17,15.18,68.33,243.5,Normal
49.17,49.3,39.95,39.9,78.45,78.3,86.88,87.0,84.85,67.37,48.66,49.39,93.79,22.62,194.4,-123.2,82.41,77.8,6.492,1.887,71.67,4.043,0.8697,266.9,214.3,2.8,2.9,37.1,32.4,89.9,104.2,6.8,37.5,0.6,111.8,22.1,71.5,85,81,31.66,9.601,6.406,20,0,111.6,109.0,136.0,103.0,8.7,9.4,70.0,0.0,100,36.0,49.0,56,34.0,55.85,73.72,54.52,51.92,30.39,59.99,160.1,Normal
50.24,51.7,41.54,41.9,73.05,70.1,81.52,79.2,80.14,69.25,50.42,50.78,94.53,15.38,121.5,-42.31,77.96,79.58,3.215,4.832,65.17,4.206,0.836,267.7,215.2,5.8,5.1,36.2,31.6,84.3,94.3,6.2,39.8,3.6,111.8,27.3,63.4,76,73,6.901,2.076,7.139,20,0,114.7,110.9,135.5,103.6,9.1,9.7,50.0,30.0,100,85.0,57.0,56,53.07,56.59,70.85,52.19,50.94,25.88,61.92,92.33,Normal
53.64,53.8,50.31,50.3,62.48,62.3,65.63,65.3,64.62,59.34,53.49,53.77,35.49,11.38,59.45,-35.34,29.73,28.41,2.468,1.155,32.35,3.231,1.088,270.3,214.2,7.5,2.0,42.9,38.0,67.4,67.5,3.4,49.6,6.7,125.0,57.8,29.5,37,36,12.08,9.681,11.53,20,0,114.7,110.7,129.5,90.3,3.1,3.4,30.0,0.0,100,40.0,47.0,56,52.0,55.12,59.34,54.72,54.34,64.56,59.24,141.1,Normal
46.27,46.4,40.11,40.1,80.09,79.9,86.02,85.6,84.4,60.98,46.0,46.44,66.55,18.21,262.6,-214.2,55.09,52.67,3.941,1.525,55.51,3.489,1.008,269.1,214.8,3.1,3.3,37.1,32.4,88.9,102.3,6.2,39.2,2.0,119.0,29.9,70.4,64,61,15.21,6.501,8.323,20,0,112.0,108.2,136.0,101.6,5.9,6.4,50.0,0.0,100,23.0,49.0,56,25.0,56.14,75.6,48.75,47.83,22.46,94.58,215.1,Normal
48.23,48.3,45.39,45.3,74.93,74.9,77.83,77.6,76.82,55.7,48.21,48.44,32.48,11.29,236.1,-215.0,25.29,25.07,2.098,1.882,36.29,2.45,1.435,268.3,213.7,4.3,1.9,41.0,36.1,79.5,85.9,3.5,45.1,4.1,137.8,58.3,50.0,43,41,11.0,9.635,10.74,20,0,117.6,112.9,135.0,97.9,2.6,3.0,20.0,0.0,100,10.0,48.0,56,23.0,55.69,71.18,48.75,48.73,17.49,50.35,239.8,Normal
